inquiry_id,customer_message,brand_reply
959432,@AppleSupport Any chance that there’s gonna be an update to address the fact that no one can hear me when they call my 7 plus?,@347635 We're here for you. DM us and we can look into this further with you: https://t.co/GDrqU22YpT
773536,@AppleSupport voicemails suddenly gone? I’d rather both read and listen to my voicemail messages than just listen. It lets me skim,"@199885 Try Settings &gt; Display &amp; Brightness. Change Auto-Lock to a different time. Regarding your voicemail, DM us some more info: https://t.co/GDrqU22YpT"
2008848,I’ve had the IPhone X for like 16 hours and it is already getting extremely hot temperature wise. Any suggestions @AppleSupport,"@421320 Thanks for letting us know. We'd like to look into this with you, so shoot us a DM with any details and we'll go from there. https://t.co/GDrqU22YpT"
2279231,"Did anyone else’s Apple CarPlay render useless after updating your iPhone to iOS 11? Hey, @115858 @AppleSupport are you listening?",@662663 We can check it out. Does your car recognize the device? Does iOS 11.1.1 show in Settings &gt; General &gt; About? Please provide this information in DM. https://t.co/GDrqU22YpT
2223953,@AppleSupport Correct on both accounts; with Google maps or Maps,@649373 Let's dig into this together. DM us and let us know if you've tried both Wi-Fi and cellular data for this: https://t.co/GDrqU22YpT
2229454,@AppleSupport my phone has been on 2% since i plugged it up 8 hours ago. wth,"@650617 We'd be happy to look into what's causing your iPhone to not appear to be charging. If you restart it, does it show the same battery percentage?"
1265244,@AppleSupport Apple Music will not play for me. I’m signed in. When I try it directs me to join then says I’m already a member,@283828 Thanks for reaching out about Apple Music. We got your DM and will be following up there soon.
2255511,@AppleSupport soooo good fix you got there. I’m running iOS 11.1.1 and still see these https://t.co/vpjRVHWQIu,"@656942 We're here to help! To clarify for our end of this, are you seeing this just in the posts by other people, or when you're typing?"
1850806,@AppleSupport 7+ and ios 11.0.3 but this has been happening since july,@554033 Thank you for these details. Would you please tell us more about the issue we're facing? Can you still power on the device? https://t.co/GDrqU22YpT
1756389,Fix this now!!! I️  @115858,@528864 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz
1951858,@AppleSupport Yes,@326822 Thank you. Please send us a DM and tell us what version of iOS is on your iPad under Settings &gt; General &gt; About &gt; Version. https://t.co/GDrqU22YpT
2913311,I’m pissed @115858 because my phone was on 50% then literally a MINUTE later it was on 19% 😊😊😊😊😊😊😊😊😊,@806477 We'd like to look into this with you. Please DM us your current iOS version and we'll go from there. https://t.co/GDrqU22YpT
428344,"iOS 11 draining my iPadPro's battery even worse than the iPhone! 100% at 18:00, 20% at 09:00 with no use – what is going on @AppleSupport","@216877 Battery life is important, and we're here for you. Send us a DM, and we'll meet you there. https://t.co/GDrqU22YpT"
2296151,@AppleSupport @115858 @134114 https://t.co/6OwX7HhHYX,@666667 So we can continue troubleshooting this issue with you can you please message us in DM? https://t.co/GDrqU22YpT
1285693,@AppleSupport  Apple music asking me to renew my subscription when I am already subscribed.... might be back on spotify next month smh.,@420730 We’re investigating and will update our System Status page as more info becomes available: https://t.co/Fcu0biZf0L
2134880,@AppleSupport Hi — how do i cancel a genius bar appointment?,@628091 We’d love to help. You're able to manage your appointments from the following link: https://t.co/IHSqZ8kZJG
2900415,"Hey @AppleSupport, is this mail yours? https://t.co/LhXwgdudSt",@803459 Thanks for reaching out to us. This appears to be a phishing email. Take a look at https://t.co/LNMCdqt6fD for instructions on how to forward that email to us.
1802664,@115858 are you guys joking me ? I have iphone 6s i installed iOS11 and it’s horrible is restarting the phone every 1 hour 🤷🏻‍♂️ #apple #iPhone #iOS11,@541656 We want to do all we can to help get to the bottom of this with you. Send us a DM and we'll look into this further. https://t.co/GDrqU22YpT
390083,@AppleSupport Since the update to iOS 11.0.2 I keep getting old notifications I've already seen.,"@208344 We'd like to help. Does this persist after restarting your device? Also, is this happening with all your app Notifications?"
1266490,@AppleSupport Well it`s the latest of course.,@416541 Thanks for confirming. We'd like to take a look at some details for your iPhone. Send us a DM and we'll continue there. https://t.co/GDrqU22YpT
2005333,so when is @AppleSupport fixing this I️ = the letter “I” issue?,@593018 We can help you out. Take a gander at the following article and DM us with any questions. Thanks. https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT
1894071,@AppleSupport what is this everything is correct and it still says invalid. I can’t update apps 😕 https://t.co/no0HiUi4w0,@564624 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT
1990015,"#appleindia
I have an iphone 7 plus which is not working fine and it is been 3 months only, from the day i bought it @115858",@588943 We want to be sure you get the most out of your iPhone. Send us a DM and let us know what's happening specifically. https://t.co/GDrqU22YpT
2305918,When is @AppleSupport gonna fix my letter “l”. I’m tired of using lower case L’s as “l” without them turning into I️ 😒,"@669003 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwTn4fE"
1776353,"My phone radiates enough heat to grill off of. Fixing it would cost a lot less than a lawsuit, allegedly. @AppleSupport",@533803 We'd be more than happy to take a look at it with you. Please send us a DM so we may better assist you. https://t.co/GDrqU22YpT
2756149,"@AppleSupport Constant Crackling/static sound from speakers, randomly goes black for about 5 seconds multiple times a day and the volume adjust itself. iPhone 7+",@245430 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.
1595020,@490104 @AppleSupport the A? autocorrect is absolute insanity. Needs fixed now.,@490103 We have a work around that can help: https://t.co/xU1AGHStV6
1752333,Wtf is this “I” glitch PLEASE FIX IT. ALWAYS SOMETHING WITH Y’ALL. NEVER FAILS. @AppleSupport,@527912 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2699023,"@AppleSupport Alright, thank you so much!",@758296 You're welcome!
1980838,@586360 @315 How tf is I️t careless talk to @115858 bout it,@586359 We'd love to help you with the text being incorrect. Please send us a DM with which version of iOS you're updated to. https://t.co/GDrqU22YpT
291394,"@AppleSupport Hi, had another IOS update this morning, not sure if its fixed the issue though",@185381 We've received your DM and will continue from there.
588104,@AppleSupport WiFi is off,@258978 Please DM us the software version you’re using so we can better assist you. https://t.co/GDrqU22YpT
1155258,"@AppleSupport i turned it off for 2 hours, i can click where the apps are and i can go into them there’s just no icon.","@391766 Alright, can you tell us what iOS version you're currently on?  When did you first notice this behavior?"
1164669,@AppleSupport why don’t I get calories burned credit for my run with Garmin Watch but I get exercise time https://t.co/Jgjv89qr3j,"@393965 We'd be happy to look into this with you!  To begin, what iOS version are you currently on?"
2284699,@AppleSupport  when are you folks going to roll out a keyboard fix for ios11?,"@663932 Please tell us which issue you are seeing. We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6"
2001769,@AppleSupport Y’all need to do sumn I️ got a I️phone 7 with the newest update,@591916 We understand your need for a working keyboard. Try this here: https://t.co/xU1AGHStV6 DM us here with any other questions: https://t.co/GDrqU22YpT
963718,"Dear @AppleSupport, I can’t find anymore in #ios11 Music how to view my @115948 radio play history (to add to library some played songs)",@348733 We'd like to help out. Send us a DM with some more details and we'll work together there. https://t.co/GDrqU22YpT
